"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
300,290,170,0.353771741033527,6.12814317141677
300,290,170.625,0.355392824037519,6.21150954066101
300,290,171.25,0.357028998500954,6.29492974999201
300,290,171.875,0.358680523861309,6.37840886371264
300,290,172.5,0.360347666439714,6.46195197544994
300,290,173.125,0.362030699632357,6.54556420995009
300,290,173.75,0.3637299041083,6.62925072489844
300,290,174.375,0.365445568013724,6.71301671276599
300,290,175,0.367177987183072,6.79686740268369
300,290,175.625,0.368927465357138,6.88080806234623
300,290,176.25,0.370694314408564,6.96484399994668
300,290,176.875,0.372478854574826,7.04898056614364
300,290,177.5,0.37428141469919,7.13322315606248
300,290,178.125,0.376102332479767,7.21757721133242
300,290,178.75,0.377941954727079,7.30204822216102
300,290,179.375,0.37980063763045,7.38664172944797
300,290,180,0.381678747033549,7.4713633269399
300,290,180.625,0.383576658719434,7.55621866342818
300,290,181.25,0.385494758705504,7.64121344499155
300,290,181.875,0.387433443548682,7.72635343728562
300,290,182.5,0.389393120661324,7.81164446788134
300,290,183.125,0.391374208638222,7.89709242865442
300,290,183.75,0.393377137595129,7.98270327822812
300,290,184.375,0.395402349519332,8.0684830444715
300,290,185,0.397450298632721,8.15443782705552
300,290,185.625,0.399521451767813,8.2405738000696
300,290,186.25,0.401616288757376,8.32689721470088
300,290,186.875,0.403735302838148,8.413414401979
300,290,187.5,0.405879001069147,8.50013177558914
300,290,188.125,0.408047904765357,8.58705583475593
300,290,188.75,0.410242549947299,8.67419316720139
300,290,189.375,0.412463487807165,8.76155045217975
300,290,190,0.414711285192275,8.84913446359244
300,290,190.625,0.416986525106536,8.93695207318641
300,290,191.25,0.419289807230676,9.02501025383928
300,290,191.875,0.421621748462104,9.11331608293475
300,290,192.5,0.423982983475154,9.20187674583206
300,290,193.125,0.426374165302687,9.29069953943326
300,290,193.75,0.428795965939931,9.37979187585226
300,290,194.375,0.431249076971512,9.46916128618992
300,290,195,0.433734210222803,9.5588154244193
300,290,195.625,0.436252098436489,9.6487620713858
300,290,196.25,0.438803495975631,9.7390091389267
300,290,196.875,0.441389179554365,9.82956467411513
300,290,197.5,0.444009948997434,9.9204368636334
300,290,198.125,0.446666628029911,10.0116340382812
300,290,198.75,0.449360065098494,10.1031646776243
300,290,199.375,0.452091134225714,10.1950374147888
300,290,200,0.454860735898774,10.2872610414085
300,290,200.625,0.457669797994383,10.3798445127299
300,290,201.25,0.460519276741448,10.4727969528827
300,290,201.875,0.463410157723306,10.5661276603227
300,290,202.5,0.466343456921362,10.6598461134534
300,290,203.125,0.469320221802152,10.7539619764342
300,290,203.75,0.472341532449824,10.8484851051845
300,290,204.375,0.475408502746291,10.9434255535895
300,290,205,0.478522281601266,11.038793579918
300,290,205.625,0.481684054234702,11.1345996534617
300,290,206.25,0.484895043514121,11.2308544614033
300,290,206.875,0.488156511349554,11.3275689159262
300,290,207.5,0.491469760148918,11.4247541615735
300,290,208.125,0.494836134336933,11.5224215828696
300,290,208.75,0.498257021940555,11.6205828122138
300,290,209.375,0.501733856244499,11.7192497380601
300,290,210,0.505268117520282,11.8184345133932
300,290,210.625,0.508861334832488,11.9181495645167
300,290,211.25,0.512515087926404,12.0184076001654
300,290,211.875,0.516231009200996,12.1192216209574
300,290,212.5,0.520010785771807,12.2206049292002
300,290,213.125,0.523856161628492,12.3225711390695
300,290,213.75,0.52776893989182,12.4251341871738
300,290,214.375,0.531750985175634,12.5283083435264
300,290,215,0.535804226059154,12.6321082229414
300,290,215.625,0.53993065767569,12.7365487968738
300,290,216.25,0.544132344423984,12.8416454057258
300,290,216.875,0.548411422808898,12.9474137716388
300,290,217.5,0.552770104418497,13.053870011797
300,290,218.125,0.557210679045051,13.1610306522653
300,290,218.75,0.561735517957989,13.2689126423866
300,290,219.375,0.566347077337267,13.3775333697679
300,290,220,0.571047901876105,13.4869106758816
300,290,220.625,0.575840628562927,13.5970628723133
300,290,221.25,0.580727990652451,13.7080087576871
300,290,221.875,0.585712821836983,13.8197676353036
300,290,222.5,0.590798060629436,13.9323593315245
300,290,223.125,0.595986754970552,14.0458042149422
300,290,223.75,0.601282067073195,14.1601232163742
300,290,224.375,0.606687278518153,14.275337849724
300,290,225,0.612205795616119,14.3914702337539
300,290,225.625,0.617841155051925,14.5085431148153
300,290,226.25,0.623597029828251,14.6265798905882
300,290,226.875,0.629477235526788,14.7456046348815
300,290,227.5,0.635485736906673,14.8656421235505
300,290,228.125,0.641626654860762,14.9867178615921
300,290,228.75,0.647904273752289,15.1088581114795
300,290,229.375,0.654323049155707,15.2320899228033
300,290,230,0.660887616027326,15.3564411632923
300,290,230.625,0.667602797333243,15.4819405512869
300,290,231.25,0.674473613163866,15.6086176897471
300,290,231.875,0.681505290366729,15.73650310188
300,290,232.5,0.688703272731464,15.8656282684789
300,290,233.125,0.696073231763196,15.9960256670677
300,290,233.75,0.703621078083665,16.1277288129585
300,290,234.375,0.711352973502016,16.260772302327
300,290,235,0.719275343800483,16.395191857427
300,290,235.625,0.727394892283798,16.5310243740665
300,290,236.25,0.735718614144734,16.6683079714792
300,290,236.875,0.744253811702275,16.8070820447346
300,290,237.5,0.753008110573614,16.9473873198366
300,290,238.125,0.761989476845558,17.0892659116754
300,290,238.75,0.771206235316697,17.2327613850047
300,290,239.375,0.780667088886966,17.3779188186309
300,290,240,0.790381139177853,17.5247848730127
300,290,240.625,0.800357908472969,17.6734078614846
300,290,241.25,0.810607363076567,17.8238378253324
300,290,241.875,0.821139938195241,17.9761266129667
300,290,242.5,0.831966564457444,18.1303279634548
300,290,243.125,0.843098696194762,18.2864975946966
300,290,243.75,0.854548341619863,18.4446932965447
300,290,244.375,0.866328095047632,18.6049750291967
300,290,245,0.878451171318719,18.767405027209
300,290,245.625,0.890931442599139,18.9320479095115
300,290,246.25,0.90378347774467,19.0989707958271
300,290,246.875,0.917022584436215,19.2682434299373
300,290,247.5,0.930664854310788,19.4399383102641
300,290,248.125,0.944727211333663,19.614130828281
300,290,248.75,0.959227463679957,19.7908994153018
300,290,249.375,0.974184359419239,19.9703256982456
300,290,250,0.989617646324468,20.1524946650205
300,290,250.625,1.00554813615761,20.3374948402254
300,290,251.25,1.02199777381834,20.5254184719247
300,290,251.875,1.03898971178003,20.7163617303167
300,290,252.5,1.05654839027966,20.9104249191835
300,290,253.125,1.07469962377441,21.107712701091
300,290,253.75,1.09347069423043,21.3083343373852
300,290,254.375,1.11289045186652,21.5124039441299
300,290,255,1.13298942404063,21.7200407652264
300,290,255.625,1.15379993303857,21.9313694640722
300,290,256.25,1.17535622360562,22.1465204352333
300,290,256.875,1.19769460115143,22.3656301377447
300,290,257.5,1.22085358165983,22.5888414517996
300,290,258.125,1.24487405444866,22.8163040607546
300,290,258.75,1.2697994590523,23.0481748605592
300,290,259.375,1.29567597764264,23.2846183989205
300,290,260,1.32255274456631,23.5258073467378
300,290,260.625,1.35048207475783,23.7719230045881
300,290,261.25,1.37951971299487,24.0231558473211
300,290,261.875,1.40972510619449,24.2797061101272
300,290,262.5,1.4411617012142,24.5417844197818
300,290,263.125,1.47389727092098,24.8096124751523
300,290,263.75,1.50800427163341,25.0834237814713
300,290,264.375,1.54356023543031,25.3634644433604
300,290,265,1.58064820126296,25.6499940221101
300,290,265.625,1.61935718931486,25.943286463319
300,290,266.25,1.65978272363387,26.2436311016552
300,290,266.875,1.7020274087273,26.5513337502483
300,290,267.5,1.74620156657625,26.8667178830583
300,290,268.125,1.7924239414077,27.1901259195064
300,290,268.75,1.8408224805803,27.5219206217135
300,290,269.375,1.89153520111712,27.862486615888
300,290,270,1.94471115278329,28.2122320507528
300,290,270.625,2.00051149019138,28.5715904074274
300,290,271.25,2.05911066826328,28.9410224769082
300,290,271.875,2.12069777753159,29.321018523247
300,290,272.5,2.18547803828466,29.7121006527437
300,290,273.125,2.2536744755163,30.1148254119954
300,290,273.75,2.32552980012012,30.529786640503
300,290,274.375,2.40130852587161,30.9576186067987
300,290,275,2.48129935659429,31.3989994607657
300,290,275.625,2.56581788366547,31.854655039046
300,290,276.25,2.65520964087142,32.3253630652474
300,290,276.875,2.74985357180534,32.8119577921371
300,290,277.5,2.85016597480821,33.3153351392545
300,290,278.125,2.9566050022419,33.8364583864622
300,290,278.75,3.06967580511336,34.3763644920063
300,290,279.375,3.18993643130516,34.9361711127466
300,290,280,3.31800460663445,35.5170844144518
300,290,280.625,3.45456555356849,36.1204077714693
300,290,281.25,3.60038103383394,36.7475514676784
300,290,281.875,3.75629983984714,37.4000435242829
300,290,282.5,3.92327000776276,38.0795417943915
300,290,283.125,4.10235308440852,38.7878474787916
300,290,283.75,4.29474085454415,39.5269202306242
300,290,284.375,4.50177502766952,40.298895026621
300,290,285,4.72497049989382,41.1061009853693
300,290,285.625,4.96604295204387,41.9510823022853
300,290,286.25,5.22694172684005,42.8366214357083
300,290,286.875,5.50988915187388,43.7657646005278
300,290,287.5,5.81742774432692,44.7418494746837
300,290,288.125,6.15247704057546,45.7685347497691
300,290,288.75,6.51840210495457,46.849830679318
300,290,289.375,6.91909598937093,47.9901289728004
300,290,290,7.35907829810994,49.1942290747619
300,290,290.625,7.84361100881358,50.4673558654375
300,290,291.25,8.37882962464536,51.8151611024386
300,290,291.875,8.97188022044359,53.2436983186757
300,290,292.5,9.63103692928365,54.7593620705403
300,290,293.125,10.3657452999019,56.3687989383588
300,290,293.75,11.1864992513506,58.0788582930651
300,290,294.375,12.1044626284345,59.8968051365067
300,290,295,13.1309616754949,61.8312721227835
300,290,295.625,14.2776793192643,63.894473614782
300,290,296.25,15.5592903437102,66.1051102053142
300,290,296.875,16.9992708610254,68.4889546494504
300,290,297.5,18.6352618575909,71.0742499992308
300,290,298.125,20.5189533520889,73.8851311428339
300,290,298.75,22.7123707113892,76.9394572193139
300,290,299.375,25.2869602008017,80.2511198611172
300,290,300,28.3274946255003,83.8320182078881
300,290,300.625,31.9387872267503,87.6908909813625
300,290,301.25,36.253635776594,91.8286923649397
300,290,301.875,41.4418266124567,96.2301759343322
300,290,302.5,47.7203743108176,100.850065518115
300,290,303.125,55.3644226212092,105.590555979826
300,290,303.75,64.7161892175134,110.264941521199
300,290,304.375,76.1848683112428,114.540080178657
300,290,305,90.2212593047146,117.849670755242
300,290,305.625,107.234155912361,119.276146637566
300,290,306.25,127.391558110694,117.424728249312
300,290,306.875,150.237051634353,110.383170753646
300,290,307.5,174.119804992448,95.9885337990369
300,290,308.125,195.714769175555,72.708001569942
300,290,308.75,210.372466331413,41.1206640417354
300,290,309.375,213.976478124077,4.97461449790799
300,290,310,205.44958244169,-29.8077689440688
300,290,310.625,187.501416295732,-58.0264315939561
300,290,311.25,164.773393108063,-77.4187543937082
300,290,311.875,141.403978832546,-88.5416863517902
300,290,312.5,119.907744570057,-93.330297140591
300,290,313.125,101.320444790477,-93.8598711758234
300,290,313.75,85.7714544240193,-91.7890913027192
300,290,314.375,72.9692777933273,-88.2696188713954
300,290,315,62.4880383007119,-84.0397045096322
300,290,315.625,53.9036734322256,-79.5484404259217
300,290,316.25,46.8457881425351,-75.0574258506755
300,290,316.875,41.0094784937695,-70.7116751210346
300,290,317.5,36.150835508007,-66.5855915517889
300,290,318.125,32.0772891903052,-62.711692765613
300,290,318.75,28.6374994806904,-59.0982068599213
300,290,319.375,25.712490367924,-55.7397255389302
300,290,320,23.2084286125822,-52.6235962206527
300,290,320.625,21.0509481525941,-49.733719155068
300,290,321.25,19.1807669245471,-47.0527698916386
300,290,321.875,17.5503281148569,-44.5634685483755
300,290,322.5,16.1212320230788,-42.2492739900722
300,290,323.125,14.8622700798956,-40.0947331839093
300,290,323.75,13.7479148981934,-38.0856261510714
300,290,324.375,12.7571552931808,-36.2089921817093
300,290,325,11.8725926772892,-34.4530894983539
300,290,325.625,11.0797361576909,-32.807320005949
300,290,326.25,10.3664493652806,-31.2621381240094
300,290,326.875,9.72251374267242,-29.8089549080873
300,290,327.5,9.13928171308844,-28.44004387483
300,290,328.125,8.60939961565041,-27.1484520076787
300,290,328.75,8.12658510850786,-25.9279176358128
300,290,329.375,7.68544734186769,-24.772795811432
300,290,330,7.28134090655251,-23.67799118839
300,290,330.625,6.91024660350575,-22.6388980587644
300,290,331.25,6.56867362662091,-21.6513470267751
300,290,331.875,6.25357893078928,-20.7115577248
300,290,332.5,5.96230046133909,-19.8160969622474
300,290,333.125,5.69250161811692,-18.9618417186598
300,290,333.75,5.44212486773181,-18.1459464314082
300,290,334.375,5.2093528384615,-17.3658140758419
300,290,335,4.99257556204104,-16.6190705857711
300,290,335.625,4.79036278610768,-15.9035422112751
300,290,336.25,4.60144048637936,-15.2172354570941
300,290,336.875,4.42467087079853,-14.5583192873775
300,290,337.5,4.25903529810913,-13.9251093209397
300,290,338.125,4.10361963774701,-13.3160537754354
300,290,338.75,3.95760168197519,-12.7297209491782
300,290,339.375,3.82024028913085,-12.1647880560063
300,290,340,3.69086599196887,-11.6200312519609
300,290,340.625,3.56887284997486,-11.0943167129572
300,290,341.25,3.45371136120811,-10.5865926404095
300,290,341.875,3.34488227932733,-10.0958820872633
300,290,342.5,3.24193120621727,-9.6212765103403
300,290,343.125,3.14444385108522,-9.16192996661523
300,290,343.75,3.05204186383866,-8.71705388120887
300,290,344.375,2.96437916463577,-8.28591232373245
300,290,345,2.88113870323893,-7.86781773730811
300,290,345.625,2.80202959161658,-7.46212707128862
300,290,346.25,2.72678456147131,-7.06823827453261
300,290,346.875,2.65515770529503,-6.68558711117784
300,290,347.5,2.58692246539325,-6.31364426529515
300,290,348.125,2.52186984025894,-5.95191270468558
300,290,348.75,2.45980678186631,-5.59992527747654
300,290,349.375,2.40055476101596,-5.25724251814759
300,290,350,2.34394848090006,-4.92345064222338
300,290,350.625,2.28983472165019,-4.59815971116273
300,290,351.25,2.23807130085402,-4.28100195098699
300,290,351.875,2.18852613693523,-3.97163020996499
300,290,352.5,2.14107640393417,-3.66971654223712
300,290,353.125,2.09560776764349,-3.37495090564239
300,290,353.75,2.05201369427796,-3.08703996323471
300,290,354.375,2.01019482391901,-2.80570597905618
300,290,355,1.97005840189537,-2.53068579969579
300,290,355.625,1.93151776206278,-2.26172991401356
300,290,356.25,1.89449185664364,-1.99860158416763
300,290,356.875,1.85890482789776,-1.74107604175727
300,290,357.5,1.824685617428,-1.48893974349607
300,290,358.125,1.79176760939292,-1.24198968136609
300,290,358.75,1.76008830430794,-1.00003274268533
300,290,359.375,1.72958902047809,-0.762885115948758
300,290,360,1.70021462042261,-0.530371738689836
300,290,360.625,1.67191325993245,-0.302325783954291
300,290,361.25,1.64463615764879,-0.0785881822884089
300,290,361.875,1.61833738327054,0.140992823576489
300,290,362.5,1.5929736626918,0.356562093910388
300,290,363.125,1.56850419854399,0.568257979382237
300,290,363.75,1.54489050476882,0.776212682804852
300,290,364.375,1.52209625398561,0.980552597177853
300,290,365,1.50008713653718,1.18139862181348
300,290,365.625,1.47883073020696,1.37886645817755
300,290,366.25,1.45829637969662,1.57306688694177
300,290,366.875,1.43845508503981,1.76410602761911
300,290,367.5,1.41927939820539,1.95208558204119
300,290,368.125,1.4007433272124,2.13710306283367
300,290,368.75,1.38282224714214,2.31925200795315
300,290,369.375,1.36549281748779,2.49862218226364
300,290,370,1.34873290533324,2.67529976705344
300,290,370.625,1.33252151389777,2.84936753832286
300,290,371.25,1.31683871602428,3.02090503460838
300,290,371.875,1.30166559222583,3.18998871505063
300,290,372.5,1.28698417293848,3.35669210835901
300,290,373.125,1.27277738465897,3.52108595327702
300,290,373.75,1.25902899967279,3.68323833110695
300,290,374.375,1.2457235891034,3.84321479081126
300,290,375,1.23284647903553,4.00107846716998
