"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
320,322.5,206.25,0.433017199453706,9.67585753203744
320,322.5,206.875,0.43536752721687,9.76281769421106
320,322.5,207.5,0.437747591954186,9.85003153913857
320,322.5,208.125,0.440158032396037,9.93750573385266
320,322.5,208.75,0.442599505115371,10.0252470520707
320,322.5,209.375,0.445072685129149,10.1132623774738
320,322.5,210,0.447578266522825,10.2015587070797
320,322.5,210.625,0.450116963098594,10.2901431547146
320,322.5,211.25,0.452689509048575,10.3790229545858
320,322.5,211.875,0.455296659653939,10.4682054649613
320,322.5,212.5,0.45793919201121,10.557698171958
320,322.5,213.125,0.460617905786739,10.6475086934453
320,322.5,213.75,0.463333624000881,10.7376447830671
320,322.5,214.375,0.46608719384285,10.8281143343862
320,322.5,215,0.468879487517959,10.9189253851586
320,322.5,215.625,0.471711403128341,11.0100861217397
320,322.5,216.25,0.474583865589016,11.1016048836298
320,322.5,216.875,0.477497827580575,11.1934901681636
320,322.5,217.5,0.480454270540386,11.2857506353495
320,322.5,218.125,0.483454205693908,11.3783951128651
320,322.5,218.75,0.486498675128087,11.4714326012146
320,322.5,219.375,0.489588752908635,11.5648722790551
320,322.5,220,0.492725546243415,11.6587235086991
320,322.5,220.625,0.495910196693819,11.7529958417986
320,322.5,221.25,0.499143881436645,11.8476990252214
320,322.5,221.875,0.502427814578719,11.942843007124
320,322.5,222.5,0.505763248526758,12.0384379432319
320,322.5,223.125,0.509151475415112,12.1344942033346
320,322.5,223.75,0.512593828594244,12.2310223780054
320,322.5,224.375,0.516091684182746,12.3280332855535
320,322.5,225,0.519646462686033,12.4255379792207
320,322.5,225.625,0.523259630684995,12.5235477546315
320,322.5,226.25,0.526932702597946,12.6220741575078
320,322.5,226.875,0.530667242519605,12.7211289916596
320,322.5,227.5,0.534464866140809,12.8207243272639
320,322.5,228.125,0.538327242753037,12.9208725094442
320,322.5,228.75,0.542256097342099,13.0215861671635
320,322.5,229.375,0.546253212775278,13.1228782224447
320,322.5,230,0.550320432086908,13.2247618999334
320,322.5,230.625,0.554459660867242,13.3272507368177
320,322.5,231.25,0.558672869760052,13.4303585931209
320,322.5,231.875,0.562962097074511,13.5340996623851
320,322.5,232.5,0.567329451517388,13.6384884827618
320,322.5,233.125,0.571777115051756,13.7435399485287
320,322.5,233.75,0.576307345889081,13.8492693220535
320,322.5,234.375,0.580922481621522,13.9556922462227
320,322.5,235,0.585624942502258,14.0628247573602
320,322.5,235.625,0.590417234881513,14.1706832986551
320,322.5,236.25,0.595301954806959,14.2792847341264
320,322.5,236.875,0.600281791797319,14.3886463631469
320,322.5,237.5,0.605359532798815,14.4987859355547
320,322.5,238.125,0.61053806633448,14.6097216673801
320,322.5,238.75,0.615820386857164,14.7214722572173
320,322.5,239.375,0.621209599317594,14.8340569032733
320,322.5,240,0.626708923959808,14.9474953211255
320,322.5,240.625,0.632321701356686,15.0618077622242
320,322.5,241.25,0.638051397699551,15.1770150331776
320,322.5,241.875,0.643901610356397,15.2931385158563
320,322.5,242.5,0.649876073714511,15.41020018836
320,322.5,243.125,0.655978665324005,15.5282226468912
320,322.5,243.75,0.662213412360159,15.647229128579
320,322.5,244.375,0.668584498423564,15.7672435353054
320,322.5,245,0.675096270698206,15.8882904585839
320,322.5,245.625,0.68175324748929,16.0103952055457
320,322.5,246.25,0.688560126163825,16.1335838260921
320,322.5,246.875,0.695521791518686,16.2578831412754
320,322.5,247.5,0.702643324602737,16.3833207729714
320,322.5,248.125,0.709930012021169,16.5099251749167
320,322.5,248.75,0.717387355752458,16.6377256651816
320,322.5,249.375,0.725021083510415,16.7667524601578
320,322.5,250,0.732837159686089,16.8970367101454
320,322.5,250.625,0.740841796907014,17.0286105366261
320,322.5,251.25,0.749041468253691,17.161507071318
320,322.5,251.875,0.75744292017648,17.2957604971117
320,322.5,252.5,0.766053186159097,17.4314060909946
320,322.5,253.125,0.77487960117839,17.5684802690771
320,322.5,253.75,0.78392981701389,17.7070206338418
320,322.5,254.375,0.79321181846475,17.847066023745
320,322.5,255,0.80273394053584,17.9886565653083
320,322.5,255.625,0.812504886660024,18.131833727847
320,322.5,256.25,0.822533748028429,18.2766403809929
320,322.5,256.875,0.832830024106513,18.4231208551789
320,322.5,257.5,0.843403644419751,18.5713210052648
320,322.5,258.125,0.854264991699562,18.7212882774962
320,322.5,258.75,0.865424926487494,18.8730717800018
320,322.5,259.375,0.876894813303513,19.0267223570483
320,322.5,260,0.888686548493325,19.1822926672894
320,322.5,260.625,0.900812589878784,19.3398372662601
320,322.5,261.25,0.913285988346264,19.4994126933877
320,322.5,261.875,0.926120421519137,19.6610775638097
320,322.5,262.5,0.939330229672982,19.8248926653099
320,322.5,263.125,0.952930454065976,19.9909210607098
320,322.5,263.75,0.966936877871833,20.1592281960724
320,322.5,264.375,0.981366069919389,20.3298820151089
320,322.5,265,0.996235431460796,20.5029530802036
320,322.5,265.625,1.01156324621055,20.6785147005081
320,322.5,266.25,1.02736873391916,20.8566430675872
320,322.5,266.875,1.04367210777003,21.0374173991402
320,322.5,267.5,1.06049463591406,21.2209200913622
320,322.5,268.125,1.07785870748676,21.407236880553
320,322.5,268.75,1.09578790348443,21.5964570146323
320,322.5,269.375,1.11430707291242,21.7886734352746
320,322.5,270,1.13344241465829,21.9839829714332
320,322.5,270.625,1.15322156558644,22.1824865450884
320,322.5,271.25,1.17367369540024,22.3842893901253
320,322.5,271.875,1.19482960887158,22.5895012853238
320,322.5,272.5,1.21672185609858,22.7982368025247
320,322.5,273.125,1.23938485151897,23.010615571133
320,322.5,273.75,1.26285500248211,23.2267625602159
320,322.5,274.375,1.28717084826556,23.4468083795668
320,322.5,275,1.3123732105158,23.6708896012298
320,322.5,275.625,1.33850535619689,23.8991491031104
320,322.5,276.25,1.36561317424748,24.1317364364508
320,322.5,276.875,1.39374536727731,24.3688082191077
320,322.5,277.5,1.42295365978162,24.6105285567536
320,322.5,278.125,1.45329302451618,24.8570694943209
320,322.5,278.75,1.48482192886165,25.1086115002289
320,322.5,279.375,1.51760260321505,25.3653439861771
320,322.5,280,1.55170133368181,25.6274658655594
320,322.5,280.625,1.58718878160854,25.8951861538532
320,322.5,281.25,1.62414033279835,26.1687246146703
320,322.5,281.875,1.66263647959189,26.4483124555265
320,322.5,282.5,1.7027632393857,26.7341930777981
320,322.5,283.125,1.74461261359973,27.0266228857927
320,322.5,283.75,1.78828309160826,27.3258721603726
320,322.5,284.375,1.83388020472047,27.6322260031382
320,322.5,285,1.88151713595113,27.9459853578197
320,322.5,285.625,1.93131539206957,28.2674681162338
320,322.5,286.25,1.9834055452732,28.5970103169661
320,322.5,286.875,2.03792805281614,28.9349674458308
320,322.5,287.5,2.09503416405733,29.2817158481663
320,322.5,288.125,2.15488692569771,29.6376542641552
320,322.5,288.75,2.21766229748563,30.0032054996246
320,322.5,289.375,2.28355039241433,30.3788182462159
320,322.5,290,2.35275685746097,30.7649690664238
320,322.5,290.625,2.42550441326868,31.1621645608222
320,322.5,291.25,2.50203457391391,31.5709437368532
320,322.5,291.875,2.58260957109977,31.9918806008748
320,322.5,292.5,2.66751451085838,32.4255869977955
320,322.5,293.125,2.75705979523408,32.8727157256004
320,322.5,293.75,2.85158384657866,33.3339639554504
320,322.5,294.375,2.9514561781701,33.8100769918649
320,322.5,295,3.05708086205064,34.3018524118473
320,322.5,295.625,3.1689004534914,34.8101446267433
320,322.5,296.25,3.28740044160094,35.3358699162303
320,322.5,296.875,3.41311430763995,35.8800119902001
320,322.5,297.5,3.54662928699259,36.4436281415186
320,322.5,298.125,3.68859294798629,37.0278560608472
320,322.5,298.75,3.83972072147521,37.6339213939956
320,322.5,299.375,4.00080454008463,38.2631461327795
320,322.5,300,4.17272277623634,38.9169579422091
320,322.5,300.625,4.35645170474868,39.5969005401569
320,322.5,301.25,4.55307876046842,40.3046452605542
320,322.5,301.875,4.76381791597039,41.042003947723
320,322.5,302.5,4.99002757130043,41.8109433476703
320,322.5,303.125,5.23323143014251,42.6136011819626
320,322.5,303.75,5.49514293861745,43.4523041108856
320,322.5,304.375,5.77769398924063,44.3295878144411
320,322.5,305,6.08306874989363,45.2482194413622
320,322.5,305.625,6.4137436744052,46.2112226961359
320,322.5,306.25,6.77253499838562,47.2219058493838
320,322.5,306.875,7.16265533547403,48.2838929637797
320,322.5,307.5,7.5877813836279,49.4011586196068
320,322.5,308.125,8.05213525270072,50.5780663912883
320,322.5,308.75,8.56058256511649,51.8194112538443
320,322.5,309.375,9.11875130280115,53.1304659634756
320,322.5,310,9.73317643089132,54.5170312247769
320,322.5,310.625,10.4114766949919,55.9854890757885
320,322.5,311.25,11.1625717600633,57.5428583110211
320,322.5,311.875,11.9969501618936,59.1968497991245
320,322.5,312.5,12.9270015420098,60.9559180480808
320,322.5,313.125,13.9674305478521,62.8293030373147
320,322.5,313.75,15.1357748738656,64.8270527255772
320,322.5,314.375,16.4530565298452,66.9600110611637
320,322.5,315,17.9446039370993,69.2397476836673
