"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
270,307.5,208.125,1.52699600560492,15.5699401338135
270,307.5,208.75,1.5268812830078,15.7086630851272
270,307.5,209.375,1.52675976694628,15.8489373625109
270,307.5,210,1.52663130957821,15.9908085884479
270,307.5,210.625,1.5264957554276,16.134324047067
270,307.5,211.25,1.52635294106007,16.2795327626437
270,307.5,211.875,1.52620269473772,16.4264855825473
270,307.5,212.5,1.52604483605186,16.5752352649294
270,307.5,213.125,1.52587917553236,16.7258365714752
270,307.5,213.75,1.52570551423186,16.8783463655611
270,307.5,214.375,1.52552364328331,17.0328237161909
270,307.5,215,1.5253333434289,17.1893300081116
270,307.5,215.625,1.52513438451853,17.3479290585431
270,307.5,216.25,1.52492652497552,17.5086872409877
270,307.5,216.875,1.52470951122737,17.6716736166282
270,307.5,217.5,1.524483077099,17.8369600738626
270,307.5,218.125,1.52424694316572,18.0046214765672
270,307.5,218.75,1.52400081606303,18.1747358217344
270,307.5,219.375,1.52374438774993,18.3473844071833
270,307.5,220,1.52347733472233,18.5226520100998
270,307.5,220.625,1.5231993171727,18.7006270772335
270,307.5,221.25,1.52290997809178,18.8814019276466
270,307.5,221.875,1.52260894230784,19.0650729689915
270,307.5,222.5,1.5222958154586,19.2517409283814
270,307.5,223.125,1.5219701828903,19.4415110990149
270,307.5,223.75,1.52163160847809,19.6344936038209
270,307.5,224.375,1.52127963336129,19.8308036775099
270,307.5,225,1.52091377458637,20.0305619685446
270,307.5,225.625,1.52053352364998,20.2338948626905
270,307.5,226.25,1.52013834493347,20.4409348299629
270,307.5,226.875,1.5197276740196,20.6518207969658
270,307.5,227.5,1.519300915881,20.8666985468141
270,307.5,228.125,1.51885744292937,21.0857211490478
270,307.5,228.75,1.51839659291255,21.3090494221917
270,307.5,229.375,1.51791766664608,21.5368524318824
270,307.5,230,1.51741992556373,21.7693080277902
270,307.5,230.625,1.51690258907037,22.0066034228974
270,307.5,231.25,1.51636483167851,22.2489358190765
270,307.5,231.875,1.51580577990777,22.4965130833319
270,307.5,232.5,1.51522450892449,22.7495544795474
270,307.5,233.125,1.51462003889586,23.0082914611139
270,307.5,233.75,1.51399133103023,23.2729685304141
270,307.5,234.375,1.513337283272,23.5438441718202
270,307.5,235,1.51265672561565,23.8211918656234
270,307.5,235.625,1.51194841499946,24.1053011911835
270,307.5,236.25,1.51121102973466,24.3964790285645
270,307.5,236.875,1.51044316342039,24.6950508690376
270,307.5,237.5,1.5096433182886,25.001362246095
270,307.5,238.125,1.50880989791631,25.3157803000629
270,307.5,238.75,1.50794119923418,25.6386954910409
270,307.5,239.375,1.50703540375182,25.9705234767754
270,307.5,240,1.50609056790909,26.3117071742267
270,307.5,240.625,1.50510461245116,26.6627190260554
270,307.5,241.25,1.50407531071068,27.0240634960925
270,307.5,241.875,1.50300027566476,27.3962798211302
270,307.5,242.5,1.50187694561558,27.7799450501407
270,307.5,243.125,1.50070256832192,28.1756774064084
270,307.5,243.75,1.49947418338393,28.584140013123
270,307.5,244.375,1.49818860265403,29.0060450288818
270,307.5,245,1.49684238841274,29.4421582464155
270,307.5,245.625,1.49543182900805,29.8933042158848
270,307.5,246.25,1.49395291160987,30.3603719634962
270,307.5,246.875,1.49240129167565,30.8443213872407
270,307.5,247.5,1.49077225865733,31.3461904245669
270,307.5,248.125,1.48906069740231,31.8671031021801
270,307.5,248.75,1.4872610446081,32.4082785963687
270,307.5,249.375,1.4853672395802,32.9710414539025
270,307.5,250,1.48337266841001,33.5568331493484
270,307.5,250.625,1.48127010053091,34.1672251854949
270,307.5,251.25,1.47905161641847,34.8039339805915
270,307.5,251.875,1.47670852496875,35.4688378306656
270,307.5,252.5,1.47423126880611,36.1639962890101
270,307.5,253.125,1.47160931542764,36.8916723701992
270,307.5,253.75,1.46883103166872,37.6543580654174
270,307.5,254.375,1.46588353845443,38.4548037529172
270,307.5,255,1.46275254215835,39.2960522064206
270,307.5,255.625,1.45942213809086,40.1814780508149
270,307.5,256.25,1.45587458064101,41.1148336956692
270,307.5,256.875,1.45209001334217,42.1003030020617
270,307.5,257.5,1.44804615054956,43.1425642187037
270,307.5,258.125,1.44371790040886,44.2468640746214
270,307.5,258.75,1.43907691622959,45.4191053574274
270,307.5,259.375,1.43409106008098,46.6659508642082
270,307.5,260,1.42872375816607,47.9949473197459
270,307.5,260.625,1.42293322198224,49.4146737579572
270,307.5,261.25,1.4166715020059,50.934920014135
270,307.5,261.875,1.40988333104311,52.5669024521834
270,307.5,262.5,1.40250470162907,54.3235259487657
270,307.5,263.125,1.39446110476807,56.2197035984285
270,307.5,263.75,1.38566533423547,58.2727487451504
270,307.5,264.375,1.3760147292814,60.5028579743417
270,307.5,265,1.36538768556356,62.933708828518
270,307.5,265.625,1.35363920474465,65.5932024493848
270,307.5,266.25,1.34059517062447,68.5143892258648
270,307.5,266.875,1.3260449242258,71.73662469872
270,307.5,267.5,1.30973154816835,75.3070126048031
270,307.5,268.125,1.29133904286583,79.2821995978924
270,307.5,268.75,1.27047525821704,83.7305858399893
270,307.5,269.375,1.2466490039309,88.7349935060759
270,307.5,270,1.21923917115129,94.3957607207557
270,307.5,270.625,1.18745295801392,100.834035285277
270,307.5,271.25,1.15026950765298,108.194589360057
270,307.5,271.875,1.10636485408019,116.646467157868
270,307.5,272.5,1.05401527198748,126.377615128423
270,307.5,273.125,0.990982245324198,137.575210017363
270,307.5,273.75,0.914401317206148,150.374969604909
270,307.5,274.375,0.820746145866997,164.749159865692
270,307.5,275,0.706045662697356,180.290348148287
270,307.5,275.625,0.566704912387246,195.870589544893
270,307.5,276.25,0.401370448890827,209.307002133661
270,307.5,276.875,0.213729031515522,217.513323395419
270,307.5,277.5,0.0143552995511321,217.74495658768
270,307.5,278.125,-0.181514192966771,209.451333437425
270,307.5,278.75,-0.360096358653723,194.779288659309
270,307.5,279.375,-0.513884049297229,177.046742983895
270,307.5,280,-0.641769309076817,158.993792826831
270,307.5,280.625,-0.74640156549862,142.179976314288
270,307.5,281.25,-0.831700366006759,127.221823140688
270,307.5,281.875,-0.901494853283059,114.202764910977
270,307.5,282.5,-0.959024278707001,102.968310169241
270,307.5,283.125,-1.00686440219281,93.2861249014972
270,307.5,283.75,-1.04701055111754,84.9194606692113
270,307.5,284.375,-1.08099538348571,77.6555959503571
270,307.5,285,-1.10999697265938,71.313539065169
270,307.5,285.625,-1.13492577670804,65.7431363294123
270,307.5,286.25,-1.15649094341567,60.821179114885
270,307.5,286.875,-1.17524972514994,56.4469106713676
270,307.5,287.5,-1.19164402226485,52.5378653478538
270,307.5,288.125,-1.20602741044991,49.0263292090706
270,307.5,288.75,-1.21868521706199,45.8564461307777
270,307.5,289.375,-1.22984953336089,42.9818969552166
270,307.5,290,-1.23971052785667,40.3640546355437
270,307.5,290.625,-1.24842504303075,37.9705221083006
270,307.5,291.25,-1.25612318250128,35.7739729398502
270,307.5,291.875,-1.26291339959805,33.7512296915779
270,307.5,292.5,-1.26888645875771,31.8825284558917
270,307.5,293.125,-1.2741185415736,30.150929268221
270,307.5,293.75,-1.27867369792154,28.5418410961095
270,307.5,294.375,-1.28260579102993,27.0426371439355
270,307.5,295,-1.28596004786714,25.6423416555242
270,307.5,295.625,-1.28877429872351,24.3313735857705
270,307.5,296.25,-1.29107996952711,23.1013357305389
270,307.5,296.875,-1.29290287524787,21.9448403783086
270,307.5,297.5,-1.29426385129155,20.8553644535654
270,307.5,298.125,-1.29517925104888,19.8271285957842
270,307.5,298.75,-1.29566133101124,18.8549957616605
270,307.5,299.375,-1.29571853955843,17.9343858297441
270,307.5,300,-1.29535572127071,17.0612033846785
270,307.5,300.625,-1.29457424511833,16.2317764074359
270,307.5,301.25,-1.2933720619083,15.4428040321486
270,307.5,301.875,-1.29174369373799,14.6913118751865
270,307.5,302.5,-1.28968015576892,13.9746137177832
270,307.5,303.125,-1.28716880826189,13.2902785449697
270,307.5,303.75,-1.28419313439266,12.6361021225828
270,307.5,304.375,-1.28073243678982,12.0100824398234
270,307.5,305,-1.27676144291141,11.4103984643959
270,307.5,305.625,-1.27224980623538,10.8353917562381
270,307.5,306.25,-1.26716148676382,10.2835505684823
270,307.5,306.875,-1.26145399061867,9.75349613341182
270,307.5,307.5,-1.25507744482296,9.24397088767548
270,307.5,308.125,-1.24797348032437,8.75382843232852
270,307.5,308.75,-1.24007389492132,8.28202504000883
270,307.5,309.375,-1.23129906894261,7.82761249136639
270,307.5,310,-1.22155610885871,7.38973190203013
270,307.5,310.625,-1.21073668553187,6.96760792597698
270,307.5,311.25,-1.19871447117479,6.56054226766049
270,307.5,311.875,-1.18534185263587,6.16790507839211
270,307.5,312.5,-1.17044504268935,5.78912373301199
270,307.5,313.125,-1.15381589304679,5.42367307451198
270,307.5,313.75,-1.13519870579395,5.07107978781422
270,307.5,314.375,-1.11427309659272,4.73095536062602
270,307.5,315,-1.09063811026059,4.40304988928266
270,307.5,315.625,-1.06380089193736,4.08729025338626
270,307.5,316.25,-1.03316436982939,3.78378180506082
270,307.5,316.875,-0.998005416815983,3.49279890240353
270,307.5,317.5,-0.957441868113393,3.21479942756839
270,307.5,318.125,-0.910393249717279,2.95047337009857
270,307.5,318.75,-0.85554279468489,2.70081900935466
270,307.5,319.375,-0.791313334655257,2.46723993713228
270,307.5,320,-0.715882491017092,2.25165694735366
270,307.5,320.625,-0.627285832046635,2.05661971676706
270,307.5,321.25,-0.523687078202682,1.88537815965303
270,307.5,321.875,-0.403909069990241,1.74182981421561
270,307.5,322.5,-0.268252952449031,1.63021242267786
270,307.5,323.125,-0.119393778793632,1.55442044117925
270,307.5,323.75,0.0372296127840943,1.51699209660212
270,307.5,324.375,0.194192596971218,1.51814274093956
270,307.5,325,0.343983829491223,1.55541652852511
270,307.5,325.625,0.480957968330635,1.62422562601161
270,307.5,326.25,0.602220582717787,1.71894342651517
270,307.5,326.875,0.707311625564071,1.83395417728042
270,307.5,327.5,0.797324445485318,1.96430190537292
270,307.5,328.125,0.874068105345997,2.10592952703437
270,307.5,328.75,0.939512504924627,2.25565999630191
270,307.5,329.375,0.995500657419954,2.41106572918378
270,307.5,330,1.04363540267917,2.57031411847743
270,307.5,330.625,1.08525890335337,2.73202811255421
270,307.5,331.25,1.12147349779859,2.89517345823143
270,307.5,331.875,1.153176601449,3.05897217827892
270,307.5,332.5,1.18109690645237,3.22283785393493
270,307.5,333.125,1.20582677734515,3.38632774865901
270,307.5,333.75,1.22784938428394,3.54910748889271
270,307.5,334.375,1.24756068271562,3.71092495519583
270,307.5,335,1.26528691727038,3.87159088823575
270,307.5,335.625,1.28129845005219,4.03096438987422
270,307.5,336.25,1.29582065592893,4.18894200514202
270,307.5,336.875,1.30904251190598,4.34544943833027
270,307.5,337.5,1.32112338629749,4.50043521990358
270,307.5,338.125,1.33219842578417,4.65386582892645
270,307.5,338.75,1.34238284978319,4.80572190982811
270,307.5,339.375,1.35177539119982,4.95599531833381
270,307.5,340,1.3604610679164,5.104686800448
270,307.5,340.625,1.36851342727434,5.25180415835272
270,307.5,341.25,1.3759963735734,5.39736079350226
270,307.5,341.875,1.38296566397337,5.54137454392119
270,307.5,342.5,1.38947013933348,5.68386675247085
270,307.5,343.125,1.39555274207115,5.82486151756236
270,307.5,343.75,1.40125136200362,5.96438508882983
270,307.5,344.375,1.40659954254947,6.10246537861327
270,307.5,345,1.41162707300775,6.23913156644044
270,307.5,345.625,1.41636048744358,6.37441377855067
270,307.5,346.25,1.42082348664751,6.50834282824265
270,307.5,346.875,1.42503729644077,6.64095000572726
270,307.5,347.5,1.42902097307368,6.77226690842546
270,307.5,348.125,1.43279166445919,6.90232530442278
270,307.5,348.75,1.43636483438376,7.03115702318675
270,307.5,349.375,1.43975445555552,7.15879386875767
270,307.5,350,1.44297317631707,7.28526755149983
270,307.5,350.625,1.44603246501542,7.41060963519961
270,307.5,351.25,1.44894273534321,7.53485149685515
270,307.5,351.875,1.45171345541224,7.65802429694905
270,307.5,352.5,1.45435324286701,7.78015895835268
270,307.5,353.125,1.45686994797349,7.90128615229531
270,307.5,353.75,1.45927072631056,8.02143629005645
270,307.5,354.375,1.46156210243641,8.14063951921672
270,307.5,355,1.46375002569023,8.25892572343687
270,307.5,355.625,1.46583991911216,8.37632452483487
270,307.5,356.25,1.46783672231611,8.49286528809973
270,307.5,356.875,1.46974492902519,8.60857712552147
270,307.5,357.5,1.47156861987432,8.72348890213196
270,307.5,358.125,1.47331149099572,8.83762924014202
270,307.5,358.75,1.47497687882746,8.95102652182638
270,307.5,359.375,1.47656778152177,9.06370888995022
270,307.5,360,1.47808687727565,9.17570424474723
270,307.5,360.625,1.47953653986081,9.28704023634848
270,307.5,361.25,1.48091885159234,9.39774425142215
270,307.5,361.875,1.48223561394367,9.50784339261246
270,307.5,362.5,1.48348835599109,9.61736444916089
270,307.5,363.125,1.48467834085156,9.72633385684917
270,307.5,363.75,1.48580657026508,9.83477764511934
270,307.5,364.375,1.48687378746586,9.94272136889774
270,307.5,365,1.48788047848683,10.0501900222753
270,307.5,365.625,1.48882687204946,10.157207930773
270,307.5,366.25,1.4897129382067,10.2637986184517
270,307.5,366.875,1.49053838593257,10.3699846456108
270,307.5,367.5,1.49130265988878,10.4757874122679
270,307.5,368.125,1.49200493664816,10.5812269220386
270,307.5,368.75,1.49264412071948,10.6863215004554
270,307.5,369.375,1.49321884079895,10.7910874612149
270,307.5,370,1.49372744677365,10.8955387133584
270,307.5,370.625,1.49416800812189,10.9996863020279
270,307.5,371.25,1.49453831449699,11.103537875268
270,307.5,371.875,1.49483587944635,11.2070970694381
270,307.5,372.5,1.49505794840627,11.3103628062701
270,307.5,373.125,1.49520151232971,11.4133284955814
270,307.5,373.75,1.4952633285488,11.5159811393064
270,307.5,374.375,1.49523995075059,11.6183003351163
270,307.5,375,1.49512777025058,11.7202571818276
