"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","dB(S(1,1)) []"
275,285,190,-0.163190354537028
275,285,190.625,-0.164226028610434
275,285,191.25,-0.165279047878091
275,285,191.875,-0.166349891377875
275,285,192.5,-0.167439053421467
275,285,193.125,-0.168547044192842
275,285,193.75,-0.169674390373986
275,285,194.375,-0.170821635799156
275,285,195,-0.171989342139223
275,285,195.625,-0.173178089617648
275,285,196.25,-0.174388477759701
275,285,196.875,-0.175621126176771
275,285,197.5,-0.176876675387505
275,285,198.125,-0.178155787677886
275,285,198.75,-0.17945914800218
275,285,199.375,-0.180787464927099
275,285,200,-0.182141471621461
275,285,200.625,-0.183521926893816
275,285,201.25,-0.184929616280752
275,285,201.875,-0.186365353188601
275,285,202.5,-0.187829980091603
275,285,203.125,-0.189324369789626
275,285,203.75,-0.190849426728842
275,285,204.375,-0.192406088388929
275,285,205,-0.193995326740584
275,285,205.625,-0.195618149777426
275,285,206.25,-0.197275603126537
275,285,206.875,-0.198968771742305
275,285,207.5,-0.200698781688358
275,285,208.125,-0.202466802012874
275,285,208.75,-0.204274046722755
275,285,209.375,-0.206121776862602
275,285,210,-0.208011302704782
275,285,210.625,-0.209943986057332
275,285,211.25,-0.211921242696875
275,285,211.875,-0.213944544934193
275,285,212.5,-0.21601542432072
275,285,213.125,-0.218135474504629
275,285,213.75,-0.220306354245927
275,285,214.375,-0.222529790600586
275,285,215,-0.224807582284387
275,285,215.625,-0.227141603227981
275,285,216.25,-0.229533806335445
275,285,216.875,-0.231986227459497
275,285,217.5,-0.234500989607499
275,285,218.125,-0.23708030739334
275,285,218.75,-0.23972649175148
275,285,219.375,-0.242441954930528
275,285,220,-0.2452292157851
275,285,220.625,-0.248090905385982
275,285,221.25,-0.251029772970252
275,285,221.875,-0.254048692254517
275,285,222.5,-0.257150668136211
275,285,223.125,-0.260338843809836
275,285,223.75,-0.263616508326991
275,285,224.375,-0.266987104631341
275,285,225,-0.270454238101996
275,285,225.625,-0.274021685641451
275,285,226.25,-0.277693405346989
275,285,226.875,-0.281473546807556
275,285,227.5,-0.285366462071399
275,285,228.125,-0.289376717333369
275,285,228.75,-0.293509105394683
275,285,229.375,-0.297768658952187
275,285,230,-0.302160664778746
275,285,230.625,-0.30669067886133
275,285,231.25,-0.311364542568921
275,285,231.875,-0.316188399928034
275,285,232.5,-0.321168716090256
275,285,233.125,-0.326312297082961
275,285,233.75,-0.331626310942056
275,285,234.375,-0.337118310333601
275,285,235,-0.342796256780304
275,285,235.625,-0.34866854661822
275,285,236.25,-0.354744038819782
275,285,236.875,-0.361032084830365
275,285,237.5,-0.367542560578187
275,285,238.125,-0.374285900830449
275,285,238.75,-0.381273136083333
275,285,239.375,-0.388515932188966
275,285,240,-0.396026632939512
275,285,240.625,-0.403818305846817
275,285,241.25,-0.411904791375722
275,285,241.875,-0.420300755910494
275,285,242.5,-0.429021748756553
275,285,243.125,-0.438084263504184
275,285,243.75,-0.447505804107019
275,285,244.375,-0.457304956055947
275,285,245,-0.467501463058517
275,285,245.625,-0.478116309665149
275,285,246.25,-0.489171810315885
275,285,246.875,-0.500691705315621
275,285,247.5,-0.512701264280342
275,285,248.125,-0.525227397632733
275,285,248.75,-0.53829877676092
275,285,249.375,-0.551945963488821
275,285,250,-0.566201549539756
275,285,250.625,-0.581100306704427
275,285,251.25,-0.596679348449319
275,285,251.875,-0.612978303718878
275,285,252.5,-0.630039503691831
275,285,253.125,-0.647908182245086
275,285,253.75,-0.666632690852359
275,285,254.375,-0.686264728593743
275,285,255,-0.706859587868185
275,285,255.625,-0.728476416274571
275,285,256.25,-0.751178494945801
275,285,256.875,-0.775033533369431
275,285,257.5,-0.800113980388966
275,285,258.125,-0.826497350628441
275,285,258.75,-0.854266564990678
275,285,259.375,-0.883510303110779
275,285,260,-0.914323364657357
275,285,260.625,-0.946807035110931
275,285,261.25,-0.981069450046431
275,285,261.875,-1.01722594992558
275,285,262.5,-1.05539941486923
275,285,263.125,-1.09572056571506
275,285,263.75,-1.13832821373593
275,285,264.375,-1.18336943653938
275,285,265,-1.23099965170313
275,285,265.625,-1.28138255241468
275,285,266.25,-1.33468986054046
275,285,266.875,-1.39110084189891
275,285,267.5,-1.45080151579552
275,285,268.125,-1.51398347585491
275,285,268.75,-1.58084222166516
275,285,269.375,-1.65157488065234
275,285,270,-1.72637717703632
275,285,270.625,-1.80543948010805
275,285,271.25,-1.88894173832862
275,285,271.875,-1.97704708053108
275,285,272.5,-2.06989384352284
275,285,273.125,-2.1675857708376
275,285,273.75,-2.27018012648441
275,285,274.375,-2.37767348909972
275,285,275,-2.48998504794121
275,285,275.625,-2.60693732831871
275,285,276.25,-2.72823444961429
275,285,276.875,-2.85343828594976
275,285,277.5,-2.9819432798268
275,285,278.125,-3.11295116948432
275,285,278.75,-3.24544753386357
275,285,279.375,-3.37818280976026
275,285,280,-3.50966122342507
275,285,280.625,-3.63814176889878
275,285,281.25,-3.76165574656615
275,285,281.875,-3.87804516674291
275,285,282.5,-3.98502521627511
275,285,283.125,-4.08027173814313
275,285,283.75,-4.16153124746363
275,285,284.375,-4.22674672242475
275,285,285,-4.27418803164439
275,285,285.625,-4.30257252834449
275,285,286.25,-4.31116027153217
275,285,286.875,-4.29981035074681
275,285,287.5,-4.26898988420757
275,285,288.125,-4.21973441619208
275,285,288.75,-4.15356590630973
275,285,289.375,-4.0723804156372
275,285,290,-3.97832065461818
275,285,290.625,-3.87364843537268
275,285,291.25,-3.76062936543648
275,285,291.875,-3.64143797333746
275,285,292.5,-3.51808706946648
275,285,293.125,-3.39238141672537
275,285,293.75,-3.26589316998244
275,285,294.375,-3.13995510148356
275,285,295,-3.01566716727455
275,285,295.625,-2.89391218911417
275,285,296.25,-2.77537703312311
275,285,296.875,-2.6605764273282
275,285,297.5,-2.54987731898146
275,285,298.125,-2.44352234140698
275,285,298.75,-2.34165150242125
275,285,299.375,-2.24432161787838
275,285,300,-2.15152330808725
275,285,300.625,-2.06319557260861
275,285,301.25,-1.97923808230388
275,285,301.875,-1.89952139639939
275,285,302.5,-1.82389534322788
275,285,303.125,-1.7521958090325
275,285,303.75,-1.68425016927061
275,285,304.375,-1.61988157800001
275,285,305,-1.55891230779175
275,285,305.625,-1.50116630821935
275,285,306.25,-1.44647112719939
275,285,306.875,-1.39465931738171
275,285,307.5,-1.34556942994483
275,285,308.125,-1.29904668073315
275,285,308.75,-1.25494335864873
275,285,309.375,-1.21311903342966
275,285,310,-1.17344060919449
275,285,310.625,-1.13578226116562
275,285,311.25,-1.10002528556567
275,285,311.875,-1.0660578865806
275,285,312.5,-1.03377491929683
275,285,313.125,-1.00307760346434
275,285,313.75,-0.973873219655208
275,285,314.375,-0.946074796742331
275,285,315,-0.919600797501957
275,285,315.625,-0.894374807450296
275,285,316.25,-0.870325230678887
275,285,316.875,-0.847384995390377
275,285,317.5,-0.825491271000858
275,285,318.125,-0.804585198023355
275,285,318.75,-0.784611631442654
275,285,319.375,-0.765518897904918
275,285,320,-0.747258566753004
275,285,320.625,-0.729785234720084
275,285,321.25,-0.713056323935033
275,285,321.875,-0.697031892779922
275,285,322.5,-0.681674459063409
275,285,323.125,-0.666948834925112
275,285,323.75,-0.652821972859161
275,285,324.375,-0.639262822234718
275,285,325,-0.626242195693338
275,285,325.625,-0.613732644814182
275,285,326.25,-0.601708344456099
275,285,326.875,-0.590144985208115
275,285,327.5,-0.579019673405553
275,285,328.125,-0.568310838196536
275,285,328.75,-0.557998145172363
275,285,329.375,-0.54806241610395
275,285,330,-0.538485554355296
275,285,330.625,-0.529250475572979
275,285,331.25,-0.520341043277827
275,285,331.875,-0.511742009011002
275,285,332.5,-0.503438956711848
275,285,333.125,-0.495418251028321
275,285,333.75,-0.487666989283474
275,285,334.375,-0.480172956842499
275,285,335,-0.472924585644834
275,285,335.625,-0.465910915684607
275,285,336.25,-0.45912155924019
275,285,336.875,-0.452546667670278
275,285,337.5,-0.446176900609275
275,285,338.125,-0.440003397409473
275,285,338.75,-0.434017750691028
275,285,339.375,-0.428211981873745
275,285,340,-0.422578518576704
275,285,340.625,-0.417110173783279
275,285,341.25,-0.411800126679898
275,285,341.875,-0.406641905087225
275,285,342.5,-0.401629369412096
275,285,343.125,-0.396756698058033
275,285,343.75,-0.392018374240878
275,285,344.375,-0.387409174164693
275,285,345,-0.382924156521144
275,285,345.625,-0.378558653283396
275,285,346.25,-0.374308261772895
275,285,346.875,-0.370168837984436
275,285,347.5,-0.366136491161491
275,285,348.125,-0.362207579619858
275,285,348.75,-0.358378707823086
275,285,349.375,-0.354646724718018
275,285,350,-0.351008723342457
275,285,350.625,-0.347462041719889
275,285,351.25,-0.344004265057358
275,285,351.875,-0.340633229262288
275,285,352.5,-0.337347025791409
275,285,353.125,-0.334144007839689
275,285,353.75,-0.331022797868719
275,285,354.375,-0.327982296461287
275,285,355,-0.32502169247164
275,285,355.625,-0.322140474417604
275,285,356.25,-0.319338443030712
275,285,356.875,-0.316615724842199
275,285,357.5,-0.313972786635227
275,285,358.125,-0.311410450535229
275,285,358.75,-0.308929909439969
275,285,359.375,-0.306532742406988
275,285,360,-0.304220929517974
275,285,360.625,-0.301996865626446
275,285,361.25,-0.299863372266698
275,285,361.875,-0.297823706859696
275,285,362.5,-0.295881568196978
275,285,363.125,-0.294041097021028
275,285,363.75,-0.292306870355599
275,285,364.375,-0.290683888080946
275,285,365,-0.289177550108411
275,285,365.625,-0.287793622401607
275,285,366.25,-0.286538190036576
275,285,366.875,-0.285417595512965
275,285,367.5,-0.284438360648606
275,285,368.125,-0.283607090637651
275,285,368.75,-0.282930359255479
275,285,369.375,-0.282414574775663
275,285,370,-0.282065826942642
275,285,370.625,-0.281889716323795
275,285,371.25,-0.281891168534262
275,285,371.875,-0.282074237153064
275,285,372.5,-0.282441900568609
275,285,373.125,-0.282995859415235
275,285,373.75,-0.283736342571993
275,285,374.375,-0.284661930749096
275,285,375,-0.285769407334542
280,282.5,125,-0.0994129557088796
280,282.5,125.625,-0.0998139945993461
280,282.5,126.25,-0.100217073021661
280,282.5,126.875,-0.100622149377111
280,282.5,127.5,-0.101029186403221
280,282.5,128.125,-0.101438151027958
280,282.5,128.75,-0.101849014231158
280,282.5,129.375,-0.102261750912913
280,282.5,130,-0.102676339768593
280,282.5,130.625,-0.103092763170297
280,282.5,131.25,-0.103511007054382
280,282.5,131.875,-0.103931060814952
280,282.5,132.5,-0.104352917202961
280,282.5,133.125,-0.104776572230798
280,282.5,133.75,-0.105202025082086
280,282.5,134.375,-0.105629278026555
280,282.5,135,-0.10605833633975
280,282.5,135.625,-0.106489208227438
280,282.5,136.25,-0.106921904754532
280,282.5,136.875,-0.107356439778385
280,282.5,137.5,-0.107792829886265
280,282.5,138.125,-0.108231094336951
280,282.5,138.75,-0.108671255006232
280,282.5,139.375,-0.109113336336237
280,282.5,140,-0.109557365288447
280,282.5,140.625,-0.110003371300327
280,282.5,141.25,-0.110451386245403
280,282.5,141.875,-0.110901444396747
280,282.5,142.5,-0.111353582393749
280,282.5,143.125,-0.111807839212109
280,282.5,143.75,-0.112264256136926
280,282.5,144.375,-0.112722876738893
280,282.5,145,-0.113183746853428
280,282.5,145.625,-0.113646914562775
280,282.5,146.25,-0.114112430180926
280,282.5,146.875,-0.114580346241391
280,282.5,147.5,-0.115050717487728
280,282.5,148.125,-0.115523600866761
280,282.5,148.75,-0.115999055524536
280,282.5,149.375,-0.116477142804873
280,282.5,150,-0.116957926250568
280,282.5,150.625,-0.117441471607174
280,282.5,151.25,-0.117927846829354
280,282.5,151.875,-0.118417122089792
280,282.5,152.5,-0.118909369790642
280,282.5,153.125,-0.119404664577505
280,282.5,153.75,-0.119903083355943
280,282.5,154.375,-0.12040470531051
280,282.5,155,-0.120909611926306
280,282.5,155.625,-0.121417887013094
280,282.5,156.25,-0.121929616731934
280,282.5,156.875,-0.12244488962439
280,282.5,157.5,-0.12296379664434
280,282.5,158.125,-0.123486431192353
280,282.5,158.75,-0.124012889152739
280,282.5,159.375,-0.124543268933228
280,282.5,160,-0.125077671507386
280,282.5,160.625,-0.125616200459732
280,282.5,161.25,-0.126158962033683
280,282.5,161.875,-0.126706065182297
280,282.5,162.5,-0.127257621621921
280,282.5,163.125,-0.127813745888791
280,282.5,163.75,-0.128374555398621
280,282.5,164.375,-0.128940170509288
280,282.5,165,-0.129510714586651
280,282.5,165.625,-0.13008631407361
280,282.5,166.25,-0.130667098562456
280,282.5,166.875,-0.131253200870639
280,282.5,167.5,-0.131844757120022
280,282.5,168.125,-0.132441906819714
280,282.5,168.75,-0.133044792952624
280,282.5,169.375,-0.133653562065795
280,282.5,170,-0.134268364364713
280,282.5,170.625,-0.134889353811613
280,282.5,171.25,-0.135516688228028
280,282.5,171.875,-0.136150529401619
280,282.5,172.5,-0.136791043197515
280,282.5,173.125,-0.137438399674261
280,282.5,173.75,-0.13809277320457
280,282.5,174.375,-0.138754342601049
280,282.5,175,-0.139423291247048
280,282.5,175.625,-0.140099807232878
280,282.5,176.25,-0.140784083497552
280,282.5,176.875,-0.141476317976292
280,282.5,177.5,-0.142176713753991
280,282.5,178.125,-0.142885479224903
280,282.5,178.75,-0.143602828258786
280,282.5,179.375,-0.144328980373738
280,282.5,180,-0.145064160916058
280,282.5,180.625,-0.145808601247335
280,282.5,181.25,-0.146562538939136
280,282.5,181.875,-0.147326217975586
280,282.5,182.5,-0.148099888964145
280,282.5,183.125,-0.148883809354974
280,282.5,183.75,-0.149678243669236
280,282.5,184.375,-0.150483463736715
280,282.5,185,-0.151299748943163
280,282.5,185.625,-0.15212738648782
280,282.5,186.25,-0.152966671651514
280,282.5,186.875,-0.153817908075876
280,282.5,187.5,-0.154681408054094
280,282.5,188.125,-0.155557492833803
280,282.5,188.75,-0.156446492932612
280,282.5,189.375,-0.157348748466858
280,282.5,190,-0.158264609494232
280,282.5,190.625,-0.15919443637086
280,282.5,191.25,-0.160138600123598
280,282.5,191.875,-0.161097482838162
280,282.5,192.5,-0.162071478063933
280,282.5,193.125,-0.163060991236185
280,282.5,193.75,-0.164066440116579
280,282.5,194.375,-0.165088255252821
280,282.5,195,-0.166126880458402
280,282.5,195.625,-0.167182773313425
280,282.5,196.25,-0.16825640568752
280,282.5,196.875,-0.169348264286
280,282.5,197.5,-0.170458851220358
280,282.5,198.125,-0.171588684604378
280,282.5,198.75,-0.172738299177117
280,282.5,199.375,-0.173908246954157
280,282.5,200,-0.17509909790855
280,282.5,200.625,-0.17631144068298
280,282.5,201.25,-0.177545883334811
280,282.5,201.875,-0.178803054115646
280,282.5,202.5,-0.180083602287307
280,282.5,203.125,-0.181388198976076
280,282.5,203.75,-0.182717538067276
280,282.5,204.375,-0.184072337142329
280,282.5,205,-0.185453338460587
280,282.5,205.625,-0.186861309988338
280,282.5,206.25,-0.188297046477578
280,282.5,206.875,-0.189761370597256
280,282.5,207.5,-0.191255134119885
280,282.5,208.125,-0.192779219166624
280,282.5,208.75,-0.194334539514013
280,282.5,209.375,-0.19592204196593
280,282.5,210,-0.197542707794354
280,282.5,210.625,-0.199197554252921
280,282.5,211.25,-0.200887636167386
280,282.5,211.875,-0.202614047607454
280,282.5,212.5,-0.204377923644683
280,282.5,213.125,-0.206180442201458
280,282.5,213.75,-0.20802282599641
280,282.5,214.375,-0.209906344591976
280,282.5,215,-0.211832316550121
280,282.5,215.625,-0.213802111702779
280,282.5,216.25,-0.21581715354381
280,282.5,216.875,-0.217878921749948
280,282.5,217.5,-0.219988954838524
280,282.5,218.125,-0.222148852970378
280,282.5,218.75,-0.224360280906962
280,282.5,219.375,-0.226624971131186
280,282.5,220,-0.228944727142242
280,282.5,220.625,-0.231321426935425
280,282.5,221.25,-0.233757026678602
280,282.5,221.875,-0.236253564597944
280,282.5,222.5,-0.23881316508632
280,282.5,223.125,-0.241438043048757
280,282.5,223.75,-0.244130508500418
280,282.5,224.375,-0.246892971433586
280,282.5,225,-0.24972794697145
280,282.5,225.625,-0.252638060827679
280,282.5,226.25,-0.255626055092221
280,282.5,226.875,-0.258694794365277
280,282.5,227.5,-0.261847272262966
280,282.5,228.125,-0.265086618320063
280,282.5,228.75,-0.268416105316947
280,282.5,229.375,-0.271839157060083
280,282.5,230,-0.275359356647516
280,282.5,230.625,-0.278980455253238
280,282.5,231.25,-0.282706381466957
280,282.5,231.875,-0.286541251228531
280,282.5,232.5,-0.290489378399441
280,282.5,233.125,-0.294555286016906
280,282.5,233.75,-0.298743718279905
280,282.5,234.375,-0.303059653320134
280,282.5,235,-0.30750831681518
280,282.5,235.625,-0.312095196505744
280,282.5,236.25,-0.316826057683641
280,282.5,236.875,-0.321706959722574
280,282.5,237.5,-0.326744273729653
280,282.5,238.125,-0.331944701401664
280,282.5,238.75,-0.337315295177024
280,282.5,239.375,-0.34286347978173
280,282.5,240,-0.348597075275439
280,282.5,240.625,-0.354524321712663
280,282.5,241.25,-0.360653905543215
280,282.5,241.875,-0.366994987886287
280,282.5,242.5,-0.373557234823456
280,282.5,243.125,-0.380350849867741
280,282.5,243.75,-0.387386608778602
280,282.5,244.375,-0.394675896906619
280,282.5,245,-0.402230749266431
280,282.5,245.625,-0.41006389355247
280,282.5,246.25,-0.418188796329335
280,282.5,246.875,-0.426619712646998
280,282.5,247.5,-0.435371739350799
280,282.5,248.125,-0.44446087237732
280,282.5,248.75,-0.453904068349499
280,282.5,249.375,-0.463719310808262
280,282.5,250,-0.473925681442791
280,282.5,250.625,-0.48454343670801
280,282.5,251.25,-0.495594090245021
280,282.5,251.875,-0.507100501548598
280,282.5,252.5,-0.519086971354517
280,282.5,253.125,-0.531579344248667
280,282.5,253.75,-0.544605119028342
280,282.5,254.375,-0.558193567373794
280,282.5,255,-0.572375861413575
280,282.5,255.625,-0.587185210789396
280,282.5,256.25,-0.602657009843518
280,282.5,256.875,-0.618828995562112
280,282.5,257.5,-0.635741416908744
280,282.5,258.125,-0.653437216170159
280,282.5,258.75,-0.671962222907443
280,282.5,259.375,-0.691365361054389
280,282.5,260,-0.711698869624907
280,282.5,260.625,-0.733018537374404
280,282.5,261.25,-0.755383951596243
280,282.5,261.875,-0.778858761011119
280,282.5,262.5,-0.80351095240868
280,282.5,263.125,-0.829413140308641
280,282.5,263.75,-0.856642868398258
280,282.5,264.375,-0.885282920847063
280,282.5,265,-0.915421640761605
280,282.5,265.625,-0.947153251980935
280,282.5,266.25,-0.980578179074953
280,282.5,266.875,-1.01580335873043
280,282.5,267.5,-1.05294253361832
280,282.5,268.125,-1.09211651724109
280,282.5,268.75,-1.1334534150549
280,282.5,269.375,-1.17708878322486
280,282.5,270,-1.22316570155905
280,282.5,270.625,-1.27183473131693
280,282.5,271.25,-1.3232537215204
280,282.5,271.875,-1.377587418916
280,282.5,272.5,-1.43500682664821
280,282.5,273.125,-1.49568824481383
280,282.5,273.75,-1.55981191222431
280,282.5,274.375,-1.62756015281925
280,282.5,275,-1.69911491229875
280,282.5,275.625,-1.7746545509293
280,282.5,276.25,-1.85434973771736
280,282.5,276.875,-1.9383582703182
280,282.5,277.5,-2.0268186259533
280,282.5,278.125,-2.11984203404958
280,282.5,278.75,-2.21750285545041
280,282.5,279.375,-2.31982706182706
280,282.5,280,-2.42677864051201
280,282.5,280.625,-2.53824381517393
280,282.5,281.25,-2.65401308514473
280,282.5,281.875,-2.77376126186368
280,282.5,282.5,-2.89702593716172
280,282.5,283.125,-3.02318517084335
280,282.5,283.75,-3.15143564365329
280,282.5,284.375,-3.28077308124689
280,282.5,285,-3.40997738457698
280,282.5,285.625,-3.53760553221671
280,282.5,286.25,-3.66199582827688
280,282.5,286.875,-3.78128727513005
280,282.5,287.5,-3.89345752532097
280,282.5,288.125,-3.99638177709412
280,282.5,288.75,-4.08791295864974
280,282.5,289.375,-4.16598061234023
280,282.5,290,-4.22870234414147
280,282.5,290.625,-4.27449818693192
280,282.5,291.25,-4.30219564257692
280,282.5,291.875,-4.3111124487021
280,282.5,292.5,-4.30110586900091
280,282.5,293.125,-4.27258149234003
280,282.5,293.75,-4.22646034698976
280,282.5,294.375,-4.16410923552112
280,282.5,295,-4.08724411980881
280,282.5,295.625,-3.99781909081743
280,282.5,296.25,-3.89791362418579
280,282.5,296.875,-3.78962884945955
280,282.5,297.5,-3.67500030110131
280,282.5,298.125,-3.55593101933093
280,282.5,298.75,-3.43414567989627
280,282.5,299.375,-3.31116407795052
280,282.5,300,-3.18829088070963
280,282.5,300.625,-3.06661798469689
280,282.5,301.25,-2.94703584760058
280,282.5,301.875,-2.83025057695555
280,282.5,302.5,-2.71680414933274
280,282.5,303.125,-2.60709576244287
280,282.5,303.75,-2.50140290191413
280,282.5,304.375,-2.39990119187474
280,282.5,305,-2.30268248134514
280,282.5,305.625,-2.2097709021714
280,282.5,306.25,-2.12113683295225
280,282.5,306.875,-2.03670883412969
280,282.5,307.5,-1.9563836985959
280,282.5,308.125,-1.88003480409721
280,282.5,308.75,-1.80751896993279
280,282.5,309.375,-1.73868201980991
280,282.5,310,-1.67336324174733
280,282.5,310.625,-1.61139891922851
280,282.5,311.25,-1.55262508854344
280,282.5,311.875,-1.49687965747272
280,282.5,312.5,-1.44400400142856
280,282.5,313.125,-1.39384413559154
280,282.5,313.75,-1.34625154581949
280,282.5,314.375,-1.30108374726437
280,282.5,315,-1.25820462767463
280,282.5,315.625,-1.21748462215873
280,282.5,316.25,-1.17880075757059
280,282.5,316.875,-1.14203659746468
280,282.5,317.5,-1.10708211257107
280,282.5,318.125,-1.07383349678583
280,282.5,318.75,-1.04219294459977
280,282.5,319.375,-1.01206840255767
280,282.5,320,-0.983373304629777
280,282.5,320.625,-0.956026299178606
280,282.5,321.25,-0.929950973431344
280,282.5,321.875,-0.905075579942307
280,282.5,322.5,-0.881332768390014
280,282.5,323.125,-0.858659325145932
280,282.5,323.75,-0.836995922333707
280,282.5,324.375,-0.816286877532531
280,282.5,325,-0.796479924837143
280,282.5,325.625,-0.777525997645357
280,282.5,326.25,-0.759379023282735
280,282.5,326.875,-0.741995729376229
280,282.5,327.5,-0.725335461742469
280,282.5,328.125,-0.709360013450169
280,282.5,328.75,-0.694033464642119
280,282.5,329.375,-0.679322032653221
280,282.5,330,-0.665193931931556
280,282.5,330.625,-0.651619243255103
280,282.5,331.25,-0.638569791733925
280,282.5,331.875,-0.626019033093623
280,282.5,332.5,-0.613941947748241
280,282.5,333.125,-0.602314942188069
280,282.5,333.75,-0.591115757228179
280,282.5,334.375,-0.580323382686428
280,282.5,335,-0.569917978083729
280,282.5,335.625,-0.559880798984395
280,282.5,336.25,-0.550194128619472
280,282.5,336.875,-0.540841214461177
280,282.5,337.5,-0.531806209441143
280,282.5,338.125,-0.523074117529363
280,282.5,338.75,-0.514630743414027
280,282.5,339.375,-0.506462646045009
280,282.5,340,-0.498557095825242
280,282.5,340.625,-0.490902035254798
280,282.5,341.25,-0.483486042851874
280,282.5,341.875,-0.476298300193157
280,282.5,342.5,-0.469328561932902
280,282.5,343.125,-0.462567128675707
280,282.5,343.75,-0.456004822591782
280,282.5,344.375,-0.449632965675791
280,282.5,345,-0.443443360560352
280,282.5,345.625,-0.437428273803102
280,282.5,346.25,-0.431580421571148
280,282.5,346.875,-0.425892957648533
280,282.5,347.5,-0.420359463690228
280,282.5,348.125,-0.41497394163985
280,282.5,348.75,-0.40973080821669
280,282.5,349.375,-0.404624891360357
280,282.5,350,-0.399651428497394
280,282.5,350.625,-0.394806066462888
280,282.5,351.25,-0.390084862870682
280,282.5,351.875,-0.385484288677866
280,282.5,352.5,-0.381001231632222
280,282.5,353.125,-0.376633000225445
280,282.5,353.75,-0.372377327701012
280,282.5,354.375,-0.368232375584277
280,282.5,355,-0.364196736116665
280,282.5,355.625,-0.360269432888244
280,282.5,356.25,-0.356449918878717
280,282.5,356.875,-0.352738071041329
280,282.5,357.5,-0.349134180505352
280,282.5,358.125,-0.345638937439116
280,282.5,358.75,-0.342253409617258
280,282.5,359.375,-0.338979013783566
280,282.5,360,-0.335817479005079
280,282.5,360.625,-0.332770801383747
280,282.5,361.25,-0.329841189735796
280,282.5,361.875,-0.327031002169362
280,282.5,362.5,-0.324342673885727
280,282.5,363.125,-0.321778636988999
280,282.5,363.75,-0.319341233596145
280,282.5,364.375,-0.317032624067486
280,282.5,365,-0.314854692693158
280,282.5,365.625,-0.312808953632625
280,282.5,366.25,-0.310896460268258
280,282.5,366.875,-0.309117721356449
280,282.5,367.5,-0.307472627403022
280,282.5,368.125,-0.305960390527026
280,282.5,368.75,-0.304579500696697
280,282.5,369.375,-0.30332770063212
280,282.5,370,-0.302201980898517
280,282.5,370.625,-0.301198595810765
280,282.5,371.25,-0.300313099796269
280,282.5,371.875,-0.299540402892404
280,282.5,372.5,-0.298874843160136
280,282.5,373.125,-0.298310273044404
280,282.5,373.75,-0.297840156157221
280,282.5,374.375,-0.297457670635325
280,282.5,375,-0.297155815141964
280,285,125,-0.0997690651941863
280,285,125.625,-0.100136245541607
280,285,126.25,-0.100506931883766
280,285,126.875,-0.100881050787925
280,285,127.5,-0.101258533350611
280,285,128.125,-0.101639315077047
280,285,128.75,-0.102023335765625
280,285,129.375,-0.102410539397261
280,285,130,-0.102800874029492
280,285,130.625,-0.10319429169515
280,285,131.25,-0.103590748305488
280,285,131.875,-0.103990203557623
280,285,132.5,-0.104392620846168
280,285,133.125,-0.104797967178926
280,285,133.75,-0.105206213096551
280,285,134.375,-0.105617332596031
280,285,135,-0.10603130305792
280,285,135.625,-0.106448105177219
280,285,136.25,-0.106867722897772
280,285,136.875,-0.107290143350134
280,285,137.5,-0.107715356792807
280,285,138.125,-0.10814335655675
280,285,138.75,-0.108574138993108
280,285,139.375,-0.109007703424072
280,285,140,-0.10944405209681
280,285,140.625,-0.109883190140397
280,285,141.25,-0.110325125525698
280,285,141.875,-0.110769869028121
280,285,142.5,-0.11121743419322
280,285,143.125,-0.111667837305077
280,285,143.75,-0.11212109735741
280,285,144.375,-0.112577236027393
280,285,145,-0.11303627765214
280,285,145.625,-0.113498249207775
280,285,146.25,-0.11396318029114
280,285,146.875,-0.114431103104024
280,285,147.5,-0.114902052439955
280,285,148.125,-0.115376065673494
280,285,148.75,-0.115853182752025
280,285,149.375,-0.116333446190033
280,285,150,-0.116816901065837
280,285,150.625,-0.117303595020789
280,285,151.25,-0.117793578260919
280,285,151.875,-0.118286903561049
280,285,152.5,-0.118783626271318
280,285,153.125,-0.119283804326197
280,285,153.75,-0.119787498255942
280,285,154.375,-0.120294771200535
280,285,155,-0.12080568892607
280,285,155.625,-0.121320319843692
280,285,156.25,-0.121838735031009
280,285,156.875,-0.122361008256067
280,285,157.5,-0.122887216003896
280,285,158.125,-0.123417437505641
280,285,158.75,-0.123951754770338
280,285,159.375,-0.12449025261936
280,285,160,-0.125033018723565
280,285,160.625,-0.125580143643211
280,285,161.25,-0.126131720870668
280,285,161.875,-0.126687846875999
280,285,162.5,-0.127248621155443
280,285,163.125,-0.127814146282885
280,285,163.75,-0.128384527964367
280,285,164.375,-0.128959875095708
280,285,165,-0.129540299823321
280,285,165.625,-0.130125917608283
280,285,166.25,-0.130716847293776
280,285,166.875,-0.131313211175963
280,285,167.5,-0.131915135078389
280,285,168.125,-0.132522748430058
280,285,168.75,-0.133136184347212
280,285,169.375,-0.133755579719012
280,285,170,-0.13438107529717
280,285,170.625,-0.135012815789691
280,285,171.25,-0.135650949958874
280,285,171.875,-0.136295630723669
280,285,172.5,-0.136947015266563
280,285,173.125,-0.137605265145173
280,285,173.75,-0.138270546408641
280,285,174.375,-0.138943029719094
280,285,175,-0.139622890478266
280,285,175.625,-0.140310308959543
280,285,176.25,-0.141005470445554
280,285,176.875,-0.141708565371618
280,285,177.5,-0.142419789475174
280,285,178.125,-0.14313934395148
280,285,178.75,-0.143867435615811
